SMILES,CID,CID (canonical),CID (old format),Postera Link,InChIKey,Submission Creator,Submission Rationale,Submission Notes,Submission Fragments,Structure ID,Fragalysis Link,Enamine - REAL Space,Enamine - Extended REAL Space,Enamine - SCR,Enamine - BB,Mcule,Mcule Ultimate,In Molport or Mcule,In eMolecules,Ordered,Made,Assayed,MW,cLogP,TPSA,Rotatable Bonds,Fraction sp3,HBA,HBD,Covalent Fragment,Covalent Warhead,Acrylamide,Acrylamide Adduct,Chloroacetamide,Chloroacetamide Adduct,Vinylsulfonamide,Vinylsulfonamide Adduct,Nitrile,Nitrile Adduct,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,series,Order Date,Maker,Shipment Date,inspired_by
O=C(c1cccnc1)N1CCN(Cc2cc(Cl)cc(Cl)c2OC(F)F)CC1,JUL-TUD-06b2044f-57,JUL-TUD-06b2044f-57,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/57,UXYNEMOAHBVIGV-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,415.07,3.95,45.67,5,0.33,4,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
O=C(NCC1CCCO1)C1CCN(C(=O)c2ccc(Cl)c(Cl)c2)C1,JUL-TUD-06b2044f-58,JUL-TUD-06b2044f-58,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/58,ISBTZUCXEVPYSI-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,370.09,2.75,58.64,4,0.53,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
COc1cc(Cl)c(Cl)cc1CC(=O)Nc1cnnn1C1CC1,JUL-TUD-06b2044f-59,JUL-TUD-06b2044f-59,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/59,BMFFFHRABMROKR-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,340.05,3.11,69.04,5,0.36,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CNc1cncnc1NC(=O)C1Cc2cc(Cl)c(Cl)cc21,JUL-TUD-06b2044f-60,JUL-TUD-06b2044f-60,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/60,ZDKZPNDDZRXXQH-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,322.04,3.1,66.91,3,0.21,4,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CCn1ncc2c(NC(=O)C3Cc4cc(Cl)c(Cl)cc43)nncc21,JUL-TUD-06b2044f-61,JUL-TUD-06b2044f-61,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/61,NDDKEWXCIBODJI-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,361.05,3.43,72.7,3,0.25,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
COCCCn1ncc2c(NC(=O)C3Cc4cc(Cl)c(Cl)cc43)nncc21,JUL-TUD-06b2044f-62,JUL-TUD-06b2044f-62,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/62,QLBWULIAFSNSCY-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,405.08,3.45,81.93,6,0.33,6,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CCn1ncc2c(NC(=O)C3CCOc4cc(Cl)c(Cl)cc43)nncc21,JUL-TUD-06b2044f-63,JUL-TUD-06b2044f-63,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/63,DLFLUPRSGUTFCI-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,391.06,3.66,81.93,3,0.29,6,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CN(C(=O)C1CN(C2CCCC2)c2cc(Cl)c(Cl)cc21)c1cncnc1,JUL-TUD-06b2044f-64,JUL-TUD-06b2044f-64,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/64,IBXIREFDEFAOJM-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,390.1,4.29,49.33,3,0.42,4,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)CC1CCNC1=O,JUL-TUD-06b2044f-65,JUL-TUD-06b2044f-65,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/65,DLWLEVAATDSTAB-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,314.06,2.48,49.41,4,0.43,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
CN1CC(CNC(=O)C2CCOc3cc(F)c(Cl)cc32)C1,JUL-TUD-06b2044f-66,JUL-TUD-06b2044f-66,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/66,BTCQEOOYOUEXKS-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,312.1,2.02,41.57,3,0.53,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
O=C(CN1CCN(Cc2ccc(Cl)c(Cl)c2)C1=O)Nc1cncc2c1CCN2,JUL-TUD-06b2044f-67,JUL-TUD-06b2044f-67,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/67,AWDBBZQDACJKGR-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,419.09,3.23,77.57,5,0.32,4,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cnnn1C1CCOCC1,JUL-TUD-06b2044f-68,JUL-TUD-06b2044f-68,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/68,VXQBEJVGQQIDCN-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,354.07,3.12,69.04,4,0.4,5,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,3-aminopyridine-like,,,,
COc1c(Cl)c(Cl)cc2c1C(C)C(C(=O)NCc1cncc3ccccc13)O2,JUL-TUD-06b2044f-69,JUL-TUD-06b2044f-69,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/69,IJPKLTLLMJBKRT-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,416.07,4.73,60.45,4,0.24,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
COc1c(Cl)cc(Cl)cc1CN(CC1COC1)C(=O)Cn1nnc2c1CCCC2,JUL-TUD-06b2044f-70,JUL-TUD-06b2044f-70,,https://covid.postera.ai/covid/submissions/06b2044f-e535-4a94-acfd-a6bd7604ec03/70,WMTMJBFMHRGKIE-UHFFFAOYSA-N,"Julien Hazemann, TU-Dortmund & Idorsia Pharmaceuticals Ltd","In the frame of a collaboration with the Czodrowski AG and Idorsia Pharmaceuticals, the submitted compounds were designed with a Deep Generative Model (DGM) using Reinforcement Learning (RL). Using Covid Moonshot data and ChEMBL data, privileged fragments were identified by Matched Molecular Pairs and a scoring components was developed. Crystal structures (Fragalysis data) with non-covalent ligands were selected and used for a shape and 3D-Pharmacophore scoring component. The scoring components were used in RL fashion to train a DGM to generate potential SARS-COV-2 Mpro inhibitors. Molecules were then generated. The molecules were prioritized by Machine Learning for synthesizability and binding affinity. Finally, the generated molecules were further assessed by template docking using 3 selected PDB files (MPro-x12692, MPro-x11294 and Mpro-P0009) covering 3 main series (amino-pyridine, Ugi and quinolone series). 157 molecules were then selected and submitted to Covid Moonshot.",,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,438.12,3.15,69.48,7,0.55,6,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,
